business_name,text_original,rating,rating_category,rating_group,review_word_count,final_cluster,theme,theme_confidence,restaurant_type
Rumeli Iskembecisi,The trotter soup I drank here is among the top 3 soups I've had in my life. The food of the place is very delicious; the service is impeccable.,5,indoor_atmosphere,POSITIVE (4-5),29,2,Overall Dining Experience & Menu Variety,Medium,Other / Unknown
Rumeli Iskembecisi,The taste is excellent; the portion size is good; the price is a bit expensive.,5,taste,POSITIVE (4-5),15,0,Food Taste & Satisfaction,Medium,Other / Unknown
Rumeli Iskembecisi,Amazing!,5,outdoor_atmosphere,POSITIVE (4-5),1,10,Short Positive Praise / Recommendation,High,Other / Unknown
Rumeli Iskembecisi,The business demands money from everything; no treats!,4,menu,POSITIVE (4-5),8,6,Staff & Service Quality,High,Other / Unknown
Rumeli Iskembecisi,Ankara's oldest and most beautiful soup restourant. Soups with very good hygiene can be eaten and drunk with peace of mind. Service is fast. Prices are a little high.,4,indoor_atmosphere,POSITIVE (4-5),29,1,Regional / Specialty Food Experience,Medium,Other / Unknown
Rumeli Iskembecisi,Clean and decent place. I think it would be better if the soup was hot and fresh if there were bread facilities that came with it.,4,taste,POSITIVE (4-5),26,2,Overall Dining Experience & Menu Variety,Medium,Other / Unknown
Ege Vera,The environment is clean and nice. The taste of the food was not bad either.,3,outdoor_atmosphere,MIXED (3),15,7,"Cleanliness, Ambience & Environment",High,Other / Unknown
Ege Vera,I tried almost all of the dishes and they are very delicious; but the mushroom saute was a little oily; other than that; everything was delicious and good.. the staff were friendly and very kind.,5,indoor_atmosphere,POSITIVE (4-5),35,2,Overall Dining Experience & Menu Variety,Medium,Other / Unknown
Ege Vera,The service is good; the employees are concerned and smiling. Food is fresh delicious. I didn't like the Lahmacun very much.,3,menu,MIXED (3),21,6,Staff & Service Quality,High,Other / Unknown
Ege Vera,Portions are big. The flavors are nice. Service is fast. Prices are normal. I recommend.,5,taste,POSITIVE (4-5),15,3,Price & Value,High,Other / Unknown
Ege Vera,A successful business. It's pretty good in food. Prices could be a little more reasonable.,4,outdoor_atmosphere,POSITIVE (4-5),15,3,Price & Value,High,Other / Unknown
Ege Vera,The ingredients used in the dishes were of very high quality. Really clean; decent and beautiful place.,5,indoor_atmosphere,POSITIVE (4-5),17,2,Overall Dining Experience & Menu Variety,Medium,Other / Unknown
Ege Vera,The prices are reasonable and the food is delicious... The service staff is very caring and attentive...,4,indoor_atmosphere,POSITIVE (4-5),17,3,Price & Value,High,Other / Unknown
Ege Vera,Don't be fooled by the menus seen in the pictures. It seems less and smaller. I did not like the business; I do not recommend.,1,menu,NEGATIVE (1-2),25,6,Staff & Service Quality,High,Other / Unknown
Ege Vera,Covered doner kebab pita is also really delicious in lahmacun with cubed cheddar... The attention and care of the employees is extraordinary.,5,taste,POSITIVE (4-5),22,1,Regional / Specialty Food Experience,Medium,Other / Unknown
Ege Vera,A delicious and clean place.,5,outdoor_atmosphere,POSITIVE (4-5),5,9,Positive Overall Experience,Medium,Other / Unknown
Ege Vera,Reviews are misleading; I definitely do not recommend. Too bad.,1,taste,NEGATIVE (1-2),10,10,Short Positive Praise / Recommendation,High,Other / Unknown
Antakya Mutfagi,Meals were prepared neatly and cleanly. It was a pleasant dining experience in a decent place. Thank you very much.,5,indoor_atmosphere,POSITIVE (4-5),20,2,Overall Dining Experience & Menu Variety,Medium,Other / Unknown
Antakya Mutfagi,The appetizer plates were very nice; we were very pleased that we went. We ordered 6 types of appetizers; lahmacun and stuffed meatballs. For dessert; we ordered burma kadayif and künefe.,5,taste,POSITIVE (4-5),31,2,Overall Dining Experience & Menu Variety,Medium,Other / Unknown
Antakya Mutfagi,The taste of the food was good; but the prices were high according to the portion. Waiters tend to take the plate as soon as they eat; so people cannot reach the satisfaction of eating.,3,menu,MIXED (3),35,5,Waiting Time & Service Friction,High,Other / Unknown
Antakya Mutfagi,I ate lahmacun; so it was good.,4,outdoor_atmosphere,POSITIVE (4-5),7,2,Overall Dining Experience & Menu Variety,Medium,Other / Unknown
Antakya Mutfagi,The service is fast; the employees know the region and the cuisine well. Their lahmacun is very small in portion; the size of a hazelnut lahmacun.,4,indoor_atmosphere,POSITIVE (4-5),26,6,Staff & Service Quality,High,Other / Unknown
Antakya Mutfagi,Thank you very much for bringing the flavors of Antakya here.,5,taste,POSITIVE (4-5),11,1,Regional / Specialty Food Experience,Medium,Other / Unknown
Antakya Mutfagi,Nice atmosphere!,5,outdoor_atmosphere,POSITIVE (4-5),2,10,Short Positive Praise / Recommendation,High,Other / Unknown
Antakya Mutfagi,The prices are reasonable; the employees are concerned and polite; the flavors are good.,5,menu,POSITIVE (4-5),14,3,Price & Value,High,Other / Unknown
Antakya Mutfagi,Appetizers were good. The size of the lahmacun was good; Even though I ordered spicy; it came painless.,4,indoor_atmosphere,POSITIVE (4-5),18,2,Overall Dining Experience & Menu Variety,Medium,Other / Unknown
Antakya Mutfagi,Great dishes!!,4,taste,POSITIVE (4-5),2,10,Short Positive Praise / Recommendation,High,Other / Unknown
Antakya Mutfagi,I tried it today. It was a place that I really liked. The appetizers were very good; I got the minced meat kebab; it was very successful. Staff was very attentive and service was fast.,5,outdoor_atmosphere,POSITIVE (4-5),35,2,Overall Dining Experience & Menu Variety,Medium,Other / Unknown
Mevlana Lokantasi,There were burnt livers on the liver skewers; and there were uncooked parts in the chops. Good overall taste. Tripe soup is delicious.,3,taste,MIXED (3),23,2,Overall Dining Experience & Menu Variety,Medium,Local Restaurant
Mevlana Lokantasi,It is a historical place. It is one of the oldest and well-known businesses in Antalya. There are delicious soups; home cooked meals; pita kebabs and doner kebabs. Prices are a little expensive.,4,indoor_atmosphere,POSITIVE (4-5),33,1,Regional / Specialty Food Experience,Medium,Local Restaurant
Mevlana Lokantasi,We went for the tripe soup. I do not recommend; I did not like it; I ate better.,3,outdoor_atmosphere,MIXED (3),18,2,Overall Dining Experience & Menu Variety,Medium,Local Restaurant
Mevlana Lokantasi,The lack of tea in such a high quality and crowded place is a big shortcoming. Waiters didn't care about us.,1,indoor_atmosphere,NEGATIVE (1-2),21,5,Waiting Time & Service Friction,High,Local Restaurant
Mevlana Lokantasi,We can say that trotter soup is good. Rotary medium. Inside the restaurant it was very quiet. The staff is fast.,4,taste,POSITIVE (4-5),21,2,Overall Dining Experience & Menu Variety,Medium,Local Restaurant
Mevlana Lokantasi,The ambiance is large and airy. The waiters are attentive and the service is fast. The tomato paste goes well with the trotter. The price is very reasonable.,5,outdoor_atmosphere,POSITIVE (4-5),28,3,Price & Value,High,Local Restaurant
Mevlana Lokantasi,A nice cozy place. It is easily accessible from all parts of the city. It is very interesting that the restaurant does not have a menu.,4,indoor_atmosphere,POSITIVE (4-5),26,9,Positive Overall Experience,Medium,Local Restaurant
Mevlana Lokantasi,Perfect taste; same taste same taste every time I go. It's just that it's very busy; so the employees can't care much and the tea service is closed during the busy time.,5,taste,POSITIVE (4-5),32,0,Food Taste & Satisfaction,Medium,Local Restaurant
Mevlana Lokantasi,Good place. Meals were good. Service is also good. There is parking in front for cars.,4,taste,POSITIVE (4-5),16,9,Positive Overall Experience,Medium,Local Restaurant
Mevlana Lokantasi,Very bad business. We were removed from the table because it was time for iftar.,1,outdoor_atmosphere,NEGATIVE (1-2),15,6,Staff & Service Quality,High,Local Restaurant
Mevlana Lokantasi,Thank you for amazing dishes.,5,taste,POSITIVE (4-5),5,10,Short Positive Praise / Recommendation,High,Local Restaurant
Balikci Tanju,The fish served to me was almost raw; I couldn't eat it. A place that does not care about customer satisfaction.,1,indoor_atmosphere,NEGATIVE (1-2),21,5,Waiting Time & Service Friction,High,Other / Unknown
Balikci Tanju,I only liked the soup in the place; the fish It was very tasteless and unsalted. We ate fish bread and the bread was full of lettuce.,1,outdoor_atmosphere,NEGATIVE (1-2),27,2,Overall Dining Experience & Menu Variety,Medium,Other / Unknown
Balikci Tanju,A decent place. You can eat as a family. You can eat many kinds of fish as grilled; fried or stewed.,5,taste,POSITIVE (4-5),21,9,Positive Overall Experience,Medium,Other / Unknown
Balikci Tanju,Prices are not expensive; Mersin is a place where you can eat fish comfortably in the city; I recommend the fish soup.,4,menu,POSITIVE (4-5),22,3,Price & Value,High,Other / Unknown
Balikci Tanju,Ambiance is a little bit old; but it is okay.,4,indoor_atmosphere,POSITIVE (4-5),10,10,Short Positive Praise / Recommendation,High,Other / Unknown
Balikci Tanju,The employees are uneducated and sullen. Fish bread is not good; but fish soup is good. You can go to the restaurant for fish soup.,3,outdoor_atmosphere,MIXED (3),25,2,Overall Dining Experience & Menu Variety,Medium,Other / Unknown
Balikci Tanju,Great place and fish; thanks to the amazing chefs,5,taste,POSITIVE (4-5),9,9,Positive Overall Experience,Medium,Other / Unknown
Balikci Tanju,Nice fish place; beware of the cats though.,5,outdoor_atmosphere,POSITIVE (4-5),8,9,Positive Overall Experience,Medium,Other / Unknown
Balikci Tanju,The toilets were very dirty; other than that the food was good.,2,menu,NEGATIVE (1-2),12,7,"Cleanliness, Ambience & Environment",High,Other / Unknown
Balikci Tanju,I like fishes especially in this restourant. I ate sea bass and it was great.,5,indoor_atmosphere,POSITIVE (4-5),15,2,Overall Dining Experience & Menu Variety,Medium,Other / Unknown
Balikci Tanju,Food was good; delicious. Including soup. But there was hair in the salad.,3,taste,MIXED (3),13,2,Overall Dining Experience & Menu Variety,Medium,Other / Unknown
Yesemek,I tried mumbar and stuffed meatballs; their taste was legendary. the environment of the shop was wonderful; the attention of the staff to the customers was good.,5,outdoor_atmosphere,POSITIVE (4-5),27,2,Overall Dining Experience & Menu Variety,Medium,Other / Unknown
Yesemek,Everything was amazing; thank you Yesemek! I ate yuvarlama and mumbar.,5,indoor_atmosphere,POSITIVE (4-5),11,2,Overall Dining Experience & Menu Variety,Medium,Other / Unknown
Yesemek,As someone who tasted Gaziantep cuisine for the first time; I can say that I was amazed. We ordered 2 different trays in order to taste all their local dishes. One had soups and the other had appetizers. The flavors are delicious. It is definitely my recommendation.,5,taste,POSITIVE (4-5),47,2,Overall Dining Experience & Menu Variety,Medium,Other / Unknown
Yesemek,Expensive but it is does not matter; flavors was amazing!,5,menu,POSITIVE (4-5),10,0,Food Taste & Satisfaction,Medium,Other / Unknown
Yesemek,I had a nice dining experience. I tasted the local flavors of Gaziantep; they were good.,4,outdoor_atmosphere,POSITIVE (4-5),16,2,Overall Dining Experience & Menu Variety,Medium,Other / Unknown
Yesemek,"The place is nice; Mumbar was smelling bad and the stone came out, I didn't eat it. The mince in the icli kofte was bad; sour. It's also an expensive restaurant.",1,taste,NEGATIVE (1-2),31,1,Regional / Specialty Food Experience,Medium,Other / Unknown
Yesemek,They have very good soups and appetizers; including Beyran. Everything was fantastic. Oh my god Gaziantep!,5,indoor_atmosphere,POSITIVE (4-5),16,1,Regional / Specialty Food Experience,Medium,Other / Unknown
Yesemek,Customer care is very good. We ordered the tasting plates and each one was excellent flavors.,5,outdoor_atmosphere,POSITIVE (4-5),16,0,Food Taste & Satisfaction,Medium,Other / Unknown
Yesemek,It's a great place in terms of taste. The service is fast and the waiters are friendly. It's a bit expensive in terms of price; but you should definitely come and taste these flavors.,5,indoor_atmosphere,POSITIVE (4-5),34,9,Positive Overall Experience,Medium,Other / Unknown
Yesemek,The food was delicious but not as exaggerated in other reviews or did not appeal to my taste. The environment is quite nice. The place was noisy because it was crowded.,4,taste,POSITIVE (4-5),31,7,"Cleanliness, Ambience & Environment",High,Other / Unknown
Yesemek,Menu was like that; Recommend.,5,menu,POSITIVE (4-5),5,10,Short Positive Praise / Recommendation,High,Other / Unknown
Umut Pide,The attitude of the waiters towards the customer was cold.,1,indoor_atmosphere,NEGATIVE (1-2),10,5,Waiting Time & Service Friction,High,Other / Unknown
Umut Pide,Service was nice; I've tried everything on the menu over time and it's all very good. Prices are very cheap; you should definitely come.,5,taste,POSITIVE (4-5),24,6,Staff & Service Quality,High,Other / Unknown
Umut Pide,Soup and tenderloin were delicious. Staff involved. Prices are reasonable.,4,menu,POSITIVE (4-5),10,3,Price & Value,High,Other / Unknown
Umut Pide,Excellent food and ambiance.,5,outdoor_atmosphere,POSITIVE (4-5),4,2,Overall Dining Experience & Menu Variety,Medium,Other / Unknown
Umut Pide,Soups and pitas are incredibly delicious and the portions are hearty. The staff is very caring and smiling. Prices are reasonable.,5,taste,POSITIVE (4-5),21,3,Price & Value,High,Other / Unknown
Umut Pide,Waiters didn't pay attention to me.,3,indoor_atmosphere,MIXED (3),6,5,Waiting Time & Service Friction,High,Other / Unknown
Umut Pide,Friendly waiters; nice service and delicious food. In addition; the price is also affordable.,4,outdoor_atmosphere,POSITIVE (4-5),14,9,Positive Overall Experience,Medium,Other / Unknown
Umut Pide,I can not say foods are bad but quality of foods can improve. Service is slow.,3,menu,MIXED (3),16,6,Staff & Service Quality,High,Other / Unknown
Umut Pide,Nice pizza!,5,taste,POSITIVE (4-5),2,4,Pizza Experience,High,Other / Unknown
Umut Pide,Everything was delicious. Business personnel were also friendly.,5,outdoor_atmosphere,POSITIVE (4-5),8,5,Waiting Time & Service Friction,High,Other / Unknown
